,State,Year,Month,Day,Total_Cases,Total_Deaths,Total_Positives,Total_Negatives,Vaccine_Dist,Vaccine_Admin,Vaccine_Int,Vaccine_Complete,Add_Dose
34362,VT,2021,11,26,48120.0,406.0,67369.0,2621178.0,1298770.0,1101607.0,527825.0,453418.0,147118.0
34363,VT,2021,11,27,48120.0,406.0,67918.0,2631154.0,1298770.0,1101607.0,527825.0,453418.0,147118.0
34364,VT,2021,11,28,48120.0,406.0,68216.0,2635143.0,1298770.0,1101607.0,527825.0,453418.0,147118.0
34365,VT,2021,11,29,49801.0,410.0,68587.0,2638291.0,1295970.0,1119023.0,532935.0,454670.0,157980.0
34366,VT,2021,11,30,50014.0,410.0,69114.0,2649080.0,1301670.0,1120308.0,533218.0,454783.0,158945.0
34367,VT,2021,12,1,50510.0,413.0,69780.0,2663694.0,1309140.0,1123052.0,533790.0,455418.0,160558.0
34368,VT,2021,12,2,51134.0,414.0,70645.0,2686293.0,1320810.0,1126723.0,534603.0,456006.0,162907.0
34369,VT,2021,12,3,51629.0,416.0,71229.0,2700708.0,1320250.0,1131068.0,535516.0,456696.0,165646.0
34370,VT,2021,12,4,52195.0,416.0,71860.0,2713404.0,1324010.0,1137824.0,537048.0,458420.0,169252.0
34371,VT,2021,12,5,52889.0,417.0,72249.0,2717377.0,1323590.0,1148504.0,538571.0,460535.0,175813.0
34372,VT,2021,12,6,53131.0,417.0,72515.0,2719852.0,1321910.0,1154298.0,539539.0,461654.0,179297.0
34373,VT,2021,12,7,53431.0,419.0,73290.0,2736314.0,1322810.0,1158512.0,540100.0,462912.0,181630.0
34374,VT,2021,12,8,53835.0,425.0,73990.0,2750675.0,1341540.0,1162167.0,540611.0,464119.0,183461.0
34375,VT,2021,12,9,54321.0,426.0,74634.0,2762653.0,1349210.0,1166265.0,541216.0,464972.0,186006.0
34376,VT,2021,12,10,55057.0,429.0,75051.0,2771346.0,1355910.0,1171111.0,542018.0,466078.0,188813.0
34377,VT,2021,12,11,55317.0,429.0,75772.0,2784353.0,1359850.0,1176605.0,543169.0,467440.0,191973.0
34378,VT,2021,12,12,55849.0,432.0,76029.0,2788086.0,1359850.0,1182970.0,544038.0,469115.0,195632.0
34379,VT,2021,12,13,56084.0,432.0,76285.0,2790576.0,1359650.0,1187828.0,544687.0,470557.0,198174.0
34380,VT,2021,12,14,56317.0,436.0,76985.0,2805980.0,1372850.0,1191487.0,545956.0,471879.0,200367.0
34381,VT,2021,12,15,56661.0,440.0,77649.0,2821792.0,1380300.0,1194972.0,546539.0,473030.0,202061.0
34382,VT,2021,12,16,57333.0,448.0,78360.0,2833649.0,1382400.0,1198877.0,547188.0,473952.0,204259.0
34383,VT,2021,12,17,57809.0,451.0,79002.0,2845516.0,1387470.0,1203775.0,548012.0,475147.0,207021.0
34384,VT,2021,12,18,58247.0,452.0,79523.0,2854997.0,1384340.0,1209434.0,548903.0,476260.0,210452.0
34385,VT,2021,12,19,58695.0,452.0,79765.0,2858487.0,1385640.0,1215357.0,549807.0,477293.0,214291.0
34386,VT,2021,12,20,58935.0,455.0,80038.0,2861744.0,1385500.0,1219694.0,550574.0,477991.0,216965.0
34387,VT,2021,12,21,59175.0,455.0,81112.0,2880348.0,1393680.0,1223032.0,551122.0,478502.0,219129.0
34388,VT,2021,12,22,59826.0,458.0,81755.0,2897010.0,1398750.0,1225534.0,551870.0,478975.0,220653.0
34389,VT,2021,12,23,60265.0,460.0,82686.0,2911922.0,1404460.0,1229068.0,553280.0,479602.0,223024.0
34390,VT,2021,12,24,60265.0,460.0,83078.0,2915046.0,1405060.0,1233902.0,554193.0,480427.0,226013.0
34391,VT,2021,12,25,60265.0,460.0,83212.0,2916231.0,1405060.0,1239416.0,555018.0,481411.0,229325.0
34392,VT,2021,12,26,60265.0,460.0,83418.0,2917376.0,1401840.0,1243718.0,555718.0,482045.0,232025.0
34393,VT,2021,12,27,61735.0,461.0,83982.0,2920931.0,1401560.0,1245420.0,556048.0,482273.0,233020.0
34394,VT,2021,12,28,62143.0,465.0,85700.0,2933877.0,1401560.0,1245743.0,556363.0,482342.0,233292.0
34395,VT,2021,12,29,63076.0,468.0,87405.0,2945837.0,1409270.0,1246615.0,556579.0,482477.0,233909.0
34396,VT,2021,12,30,64447.0,471.0,89567.0,2959081.0,1427030.0,1249496.0,557157.0,482925.0,235609.0
34397,VT,2021,12,31,64447.0,471.0,90269.0,2961730.0,1426470.0,1253340.0,558172.0,483594.0,237954.0
34773,WA,2020,12,31,251064.0,3523.0,0.0,0.0,312100.0,64077.0,0.0,0.0,0.0
34774,WA,2021,1,1,251585.0,3523.0,0.0,0.0,312100.0,73297.0,0.0,0.0,0.0
34775,WA,2021,1,2,253290.0,3524.0,0.0,0.0,312100.0,82464.0,0.0,0.0,0.0
34776,WA,2021,1,3,258557.0,3524.0,0.0,0.0,312100.0,84975.0,0.0,0.0,0.0
34777,WA,2021,1,4,261328.0,3558.0,0.0,0.0,418100.0,92700.0,0.0,0.0,0.0
34778,WA,2021,1,5,263713.0,3611.0,0.0,0.0,429525.0,96845.0,0.0,0.0,0.0
34779,WA,2021,1,6,265790.0,3681.0,0.0,0.0,465800.0,104975.0,0.0,0.0,0.0
34780,WA,2021,1,7,269033.0,3719.0,0.0,0.0,466775.0,121354.0,0.0,0.0,0.0
34781,WA,2021,1,8,273142.0,3768.0,0.0,0.0,518450.0,135097.0,0.0,0.0,0.0
34782,WA,2021,1,9,275832.0,3775.0,0.0,0.0,518450.0,157244.0,0.0,0.0,0.0
34783,WA,2021,1,10,276333.0,3776.0,0.0,0.0,518450.0,175444.0,0.0,0.0,0.0
34784,WA,2021,1,11,281071.0,3793.0,0.0,0.0,565475.0,188215.0,0.0,0.0,0.0
34785,WA,2021,1,12,283363.0,3869.0,0.0,0.0,567625.0,195567.0,0.0,0.0,0.0
34786,WA,2021,1,13,285690.0,3909.0,0.0,0.0,572500.0,208238.0,0.0,0.0,0.0
34787,WA,2021,1,14,288127.0,3949.0,0.0,0.0,573475.0,225238.0,0.0,0.0,0.0
34788,WA,2021,1,15,290288.0,3972.0,0.0,0.0,696075.0,242606.0,0.0,0.0,0.0
34789,WA,2021,1,16,290896.0,3971.0,0.0,0.0,696075.0,264510.0,0.0,0.0,0.0
34790,WA,2021,1,17,293296.0,3971.0,0.0,0.0,696075.0,284291.0,0.0,0.0,0.0
34791,WA,2021,1,18,293739.0,3974.0,0.0,0.0,697050.0,304799.0,0.0,0.0,0.0
34792,WA,2021,1,19,296519.0,4020.0,0.0,0.0,809175.0,321200.0,0.0,0.0,0.0
34793,WA,2021,1,20,298487.0,4021.0,0.0,0.0,805000.0,346765.0,0.0,0.0,0.0
34794,WA,2021,1,21,300420.0,4131.0,0.0,0.0,820875.0,373423.0,0.0,0.0,0.0
34795,WA,2021,1,22,302546.0,4178.0,0.0,0.0,829950.0,403135.0,0.0,0.0,0.0
34796,WA,2021,1,23,304107.0,4182.0,0.0,0.0,846625.0,436997.0,0.0,0.0,0.0
34797,WA,2021,1,24,304523.0,4182.0,0.0,0.0,846625.0,449385.0,0.0,0.0,0.0
34798,WA,2021,1,25,306489.0,4221.0,0.0,0.0,846625.0,488785.0,0.0,0.0,0.0
34799,WA,2021,1,26,307880.0,4245.0,0.0,0.0,960800.0,507610.0,0.0,0.0,0.0
34800,WA,2021,1,27,309604.0,4294.0,0.0,0.0,981050.0,534445.0,0.0,0.0,0.0
34801,WA,2021,1,28,312042.0,4328.0,0.0,0.0,1003550.0,571135.0,0.0,0.0,0.0
34802,WA,2021,1,29,314033.0,4368.0,0.0,0.0,1005500.0,607071.0,0.0,0.0,0.0
34803,WA,2021,1,30,315448.0,4368.0,0.0,0.0,1031400.0,643951.0,0.0,0.0,0.0
34804,WA,2021,1,31,315769.0,4369.0,0.0,0.0,1031400.0,684344.0,0.0,0.0,0.0
34805,WA,2021,2,1,317703.0,4404.0,0.0,0.0,1031400.0,720603.0,0.0,0.0,0.0
34806,WA,2021,2,2,318967.0,4402.0,0.0,0.0,1129025.0,741769.0,0.0,0.0,0.0
34807,WA,2021,2,3,320502.0,4466.0,0.0,0.0,1163675.0,765954.0,0.0,0.0,0.0
34808,WA,2021,2,4,321940.0,4492.0,0.0,0.0,1168625.0,797358.0,0.0,0.0,0.0
34809,WA,2021,2,5,323334.0,4526.0,0.0,0.0,1172525.0,827944.0,0.0,0.0,0.0
34810,WA,2021,2,6,323748.0,4527.0,0.0,0.0,1208600.0,867773.0,0.0,0.0,0.0
34811,WA,2021,2,7,323947.0,4531.0,0.0,0.0,1208600.0,905118.0,0.0,0.0,0.0
34812,WA,2021,2,8,326625.0,4540.0,0.0,0.0,1208600.0,937926.0,0.0,0.0,0.0
34813,WA,2021,2,9,327397.0,4635.0,0.0,0.0,1364750.0,951204.0,0.0,0.0,0.0
34814,WA,2021,2,10,328246.0,4675.0,0.0,0.0,1405100.0,1008946.0,0.0,0.0,0.0
34815,WA,2021,2,11,329170.0,4701.0,0.0,0.0,1429050.0,1040044.0,0.0,0.0,0.0
34816,WA,2021,2,12,330427.0,4739.0,0.0,0.0,1437825.0,1080510.0,0.0,0.0,0.0
34817,WA,2021,2,13,331033.0,4739.0,0.0,0.0,1437825.0,1121779.0,848701.0,0.0,0.0
34818,WA,2021,2,14,331164.0,4739.0,0.0,0.0,1437825.0,1166471.0,874737.0,0.0,0.0
34819,WA,2021,2,15,331305.0,4739.0,0.0,0.0,1437825.0,1188095.0,886583.0,0.0,0.0
34820,WA,2021,2,16,333185.0,4777.0,0.0,0.0,1453425.0,1201284.0,894267.0,0.0,0.0
34821,WA,2021,2,17,334284.0,4824.0,0.0,0.0,1500225.0,1225920.0,902777.0,0.0,0.0
34822,WA,2021,2,18,335338.0,4868.0,0.0,0.0,1500325.0,1255764.0,918141.0,0.0,0.0
34823,WA,2021,2,19,336184.0,4886.0,0.0,0.0,1601125.0,1362197.0,985425.0,0.0,0.0
34824,WA,2021,2,20,336819.0,4886.0,0.0,0.0,1619340.0,1407229.0,1004786.0,0.0,0.0
34825,WA,2021,2,21,336945.0,4886.0,0.0,0.0,1619340.0,1444507.0,1019796.0,0.0,0.0
34826,WA,2021,2,22,338309.0,4924.0,0.0,0.0,1619340.0,1479352.0,1030812.0,0.0,0.0
34827,WA,2021,2,23,339051.0,4947.0,0.0,0.0,1920320.0,1493572.0,1036564.0,0.0,0.0
34828,WA,2021,2,24,339913.0,4988.0,0.0,0.0,2013420.0,1514416.0,1045186.0,0.0,0.0
34829,WA,2021,2,25,340997.0,5015.0,0.0,0.0,2094570.0,1562425.0,1063637.0,0.0,0.0
34830,WA,2021,2,26,341941.0,5024.0,0.0,0.0,2166300.0,1609190.0,1081544.0,0.0,0.0
34831,WA,2021,2,27,342574.0,5024.0,0.0,0.0,2245010.0,1666839.0,1105687.0,0.0,0.0
34832,WA,2021,2,28,342644.0,5024.0,0.0,0.0,2245010.0,1729208.0,1134837.0,0.0,0.0
34833,WA,2021,3,1,343723.0,5038.0,0.0,0.0,2245010.0,1800030.0,1166618.0,0.0,0.0
34834,WA,2021,3,2,344516.0,5056.0,0.0,0.0,2443300.0,1841160.0,1186560.0,0.0,0.0
34835,WA,2021,3,3,345193.0,5075.0,0.0,0.0,2517210.0,1888198.0,1210794.0,0.0,0.0
34836,WA,2021,3,4,346030.0,5098.0,0.0,0.0,2572750.0,1942877.0,1243596.0,0.0,0.0
34837,WA,2021,3,5,346733.0,5104.0,0.0,0.0,2628620.0,2001032.0,1276221.0,711273.0,0.0
34838,WA,2021,3,6,347301.0,5107.0,0.0,0.0,2657880.0,2071467.0,1321095.0,736320.0,0.0
34839,WA,2021,3,7,347391.0,5108.0,0.0,0.0,2657880.0,2143916.0,1367009.0,762995.0,0.0
34840,WA,2021,3,8,348485.0,5129.0,0.0,0.0,2657880.0,2213284.0,1411252.0,788319.0,0.0
34841,WA,2021,3,9,349196.0,5141.0,0.0,0.0,2942240.0,2255182.0,1437268.0,804325.0,0.0
34842,WA,2021,3,10,349881.0,5159.0,0.0,0.0,2989200.0,2303420.0,1469986.0,819624.0,0.0
34843,WA,2021,3,11,350661.0,5167.0,0.0,0.0,3034110.0,2381471.0,1515461.0,854645.0,0.0
34844,WA,2021,3,12,351419.0,5183.0,0.0,0.0,3106330.0,2441777.0,1555378.0,878520.0,0.0
34845,WA,2021,3,13,352116.0,5183.0,0.0,0.0,3132270.0,2501778.0,1597377.0,901869.0,0.0
34846,WA,2021,3,14,352225.0,5183.0,0.0,0.0,3132270.0,2562529.0,1638176.0,926711.0,0.0
34847,WA,2021,3,15,353344.0,5192.0,0.0,0.0,3132270.0,2626048.0,1686163.0,954856.0,0.0
34848,WA,2021,3,16,353981.0,5206.0,0.0,0.0,3396560.0,2665688.0,1714661.0,975197.0,0.0
34849,WA,2021,3,17,354906.0,5212.0,0.0,0.0,3427310.0,2705839.0,1742242.0,988886.0,0.0
34850,WA,2021,3,18,355706.0,5225.0,0.0,0.0,3474360.0,2763105.0,1776669.0,1013904.0,0.0
34851,WA,2021,3,19,356637.0,5224.0,0.0,0.0,3557430.0,2823446.0,1816100.0,1038120.0,0.0
34852,WA,2021,3,20,357376.0,5224.0,0.0,0.0,3586880.0,2889480.0,1858543.0,1063781.0,0.0
34853,WA,2021,3,21,357420.0,5224.0,0.0,0.0,3586880.0,2972560.0,1915110.0,1093139.0,0.0
34854,WA,2021,3,22,358727.0,5232.0,0.0,0.0,3586880.0,3045597.0,1968308.0,1114184.0,0.0
34855,WA,2021,3,23,359290.0,5249.0,0.0,0.0,3897910.0,3068976.0,1982908.0,1125114.0,0.0
34856,WA,2021,3,24,360203.0,5250.0,0.0,0.0,3927360.0,3108315.0,2008970.0,1139184.0,0.0
34857,WA,2021,3,25,361300.0,5286.0,0.0,0.0,3974140.0,3170650.0,2046826.0,1165721.0,0.0
34858,WA,2021,3,26,362403.0,5288.0,0.0,0.0,4040730.0,3251437.0,2097456.0,1199067.0,0.0
34859,WA,2021,3,27,363588.0,5288.0,0.0,0.0,4114320.0,3330877.0,2142877.0,1235085.0,0.0
34860,WA,2021,3,28,363659.0,5288.0,0.0,0.0,4114320.0,3419568.0,2188808.0,1279534.0,0.0
34861,WA,2021,3,29,365029.0,5296.0,0.0,0.0,4114320.0,3501641.0,2232951.0,1318086.0,0.0
34862,WA,2021,3,30,365816.0,5302.0,0.0,0.0,4325160.0,3537203.0,2250118.0,1337435.0,0.0
34863,WA,2021,3,31,366907.0,5309.0,0.0,0.0,4495070.0,3586736.0,2272698.0,1365670.0,0.0
34864,WA,2021,4,1,368049.0,5316.0,0.0,0.0,4571720.0,3659886.0,2309959.0,1403264.0,0.0
34865,WA,2021,4,2,369319.0,5325.0,0.0,0.0,4693200.0,3745391.0,2358001.0,1443400.0,0.0
34866,WA,2021,4,3,370362.0,5326.0,0.0,0.0,4834980.0,3834378.0,2409702.0,1484150.0,0.0
34867,WA,2021,4,4,370409.0,5326.0,0.0,0.0,4834980.0,3928519.0,2464825.0,1529457.0,0.0
34868,WA,2021,4,5,372631.0,5338.0,0.0,0.0,4834980.0,4015071.0,2510100.0,1575763.0,0.0
34869,WA,2021,4,6,373227.0,5350.0,0.0,0.0,5150690.0,4041494.0,2524995.0,1586873.0,0.0
34870,WA,2021,4,7,374402.0,5357.0,0.0,0.0,5173200.0,4096497.0,2559365.0,1613539.0,0.0
34871,WA,2021,4,8,375381.0,5367.0,0.0,0.0,5224180.0,4169906.0,2606688.0,1649313.0,0.0
34872,WA,2021,4,9,376812.0,5373.0,0.0,0.0,5380020.0,4256546.0,2666750.0,1688076.0,0.0
34873,WA,2021,4,10,377979.0,5373.0,0.0,0.0,5514040.0,4343950.0,2719974.0,1737090.0,0.0
34874,WA,2021,4,11,378052.0,5373.0,0.0,0.0,5514040.0,4435641.0,2776113.0,1785182.0,0.0
34875,WA,2021,4,12,380554.0,5380.0,0.0,0.0,5514040.0,4526964.0,2830574.0,1831031.0,0.0
34876,WA,2021,4,13,381537.0,5391.0,0.0,0.0,5671220.0,4578156.0,2862032.0,1860506.0,0.0
34877,WA,2021,4,14,382627.0,5407.0,0.0,0.0,5740920.0,4641399.0,2898988.0,1895244.0,0.0
34878,WA,2021,4,15,383951.0,5412.0,0.0,0.0,5782200.0,4712952.0,2938944.0,1930996.0,0.0
34879,WA,2021,4,16,385695.0,5427.0,0.0,0.0,5845400.0,4786678.0,2976554.0,1967611.0,0.0
34880,WA,2021,4,17,387312.0,5427.0,0.0,0.0,5999170.0,4874563.0,3023361.0,2007102.0,0.0
34881,WA,2021,4,18,387382.0,5427.0,0.0,0.0,5999170.0,4965443.0,3070660.0,2050248.0,0.0
34882,WA,2021,4,19,388842.0,5439.0,0.0,0.0,5999170.0,5050192.0,3111691.0,2093198.0,0.0
34883,WA,2021,4,20,390415.0,5451.0,0.0,0.0,6293730.0,5087896.0,3136266.0,2106216.0,0.0
34884,WA,2021,4,21,392013.0,5466.0,0.0,0.0,6411100.0,5149883.0,3174012.0,2130349.0,0.0
34885,WA,2021,4,22,393514.0,5472.0,0.0,0.0,6446970.0,5224178.0,3214063.0,2163875.0,0.0
34886,WA,2021,4,23,395354.0,5477.0,0.0,0.0,6515670.0,5316416.0,3264075.0,2205939.0,0.0
34887,WA,2021,4,24,396890.0,5478.0,0.0,0.0,6667750.0,5397121.0,3305388.0,2245053.0,0.0
34888,WA,2021,4,25,397006.0,5478.0,0.0,0.0,6667750.0,5486098.0,3348424.0,2290249.0,0.0
34889,WA,2021,4,26,399327.0,5498.0,0.0,0.0,6667750.0,5574043.0,3395402.0,2329920.0,0.0
34890,WA,2021,4,27,400386.0,5510.0,0.0,0.0,6984940.0,5613491.0,3417581.0,2346508.0,0.0
34891,WA,2021,4,28,402049.0,5522.0,0.0,0.0,7048310.0,5668118.0,3447001.0,2371675.0,0.0
34892,WA,2021,4,29,403589.0,5535.0,0.0,0.0,7152780.0,5747171.0,3487638.0,2409840.0,0.0
34893,WA,2021,4,30,404972.0,5547.0,0.0,0.0,7203050.0,5828363.0,3524503.0,2454705.0,0.0
34894,WA,2021,5,1,406546.0,5547.0,0.0,0.0,7368520.0,5907522.0,3565288.0,2493486.0,0.0
34895,WA,2021,5,2,406659.0,5547.0,0.0,0.0,7368520.0,5983715.0,3602356.0,2534143.0,0.0
34896,WA,2021,5,3,409151.0,5555.0,0.0,0.0,7368520.0,6041337.0,3629546.0,2565503.0,0.0
34897,WA,2021,5,4,410494.0,5575.0,0.0,0.0,7597610.0,6056250.0,3637897.0,2573072.0,0.0
34898,WA,2021,5,5,411842.0,5586.0,0.0,0.0,7647410.0,6099153.0,3656965.0,2597762.0,0.0
34899,WA,2021,5,6,413004.0,5598.0,0.0,0.0,7680690.0,6162034.0,3683465.0,2635610.0,0.0
34900,WA,2021,5,7,414479.0,5609.0,0.0,0.0,7770610.0,6223705.0,3711299.0,2672653.0,0.0
34901,WA,2021,5,8,415873.0,5609.0,0.0,0.0,7942520.0,6293784.0,3742690.0,2713953.0,0.0
34902,WA,2021,5,9,415942.0,5609.0,0.0,0.0,7942520.0,6367124.0,3772502.0,2760079.0,0.0
34903,WA,2021,5,10,417677.0,5630.0,0.0,0.0,7942520.0,6455671.0,3805794.0,2819264.0,0.0
34904,WA,2021,5,11,418879.0,5637.0,0.0,0.0,8050430.0,6503438.0,3830473.0,2851804.0,0.0
34905,WA,2021,5,12,419977.0,5658.0,0.0,0.0,8093760.0,6545096.0,3842954.0,2882380.0,0.0
34906,WA,2021,5,13,421279.0,5669.0,0.0,0.0,8143740.0,6603947.0,3864410.0,2921812.0,0.0
34907,WA,2021,5,14,423721.0,5663.0,0.0,0.0,8206980.0,6663876.0,3885721.0,2962272.0,0.0
34908,WA,2021,5,15,424499.0,5663.0,0.0,0.0,8316630.0,6731255.0,3913794.0,3003937.0,0.0
34909,WA,2021,5,16,424581.0,5663.0,0.0,0.0,8316630.0,6813377.0,3949859.0,3051554.0,0.0
34910,WA,2021,5,17,425382.0,5682.0,0.0,0.0,8316630.0,6871734.0,3972049.0,3089183.0,0.0
34911,WA,2021,5,18,426058.0,5700.0,0.0,0.0,8380210.0,6910257.0,3988475.0,3112485.0,0.0
34912,WA,2021,5,19,426949.0,5720.0,0.0,0.0,8399010.0,6961512.0,4010086.0,3143761.0,0.0
34913,WA,2021,5,20,427913.0,5735.0,0.0,0.0,8463800.0,7029358.0,4040328.0,3183971.0,0.0
34914,WA,2021,5,21,429514.0,5747.0,0.0,0.0,8547640.0,7097045.0,4072276.0,3223026.0,0.0
34915,WA,2021,5,22,429514.0,5747.0,0.0,0.0,8615640.0,7189440.0,4117599.0,3273072.0,0.0
34916,WA,2021,5,23,429526.0,5747.0,0.0,0.0,8615640.0,7261656.0,4148931.0,3317253.0,0.0
34917,WA,2021,5,24,431446.0,5754.0,0.0,0.0,8615640.0,7326811.0,4176352.0,3357538.0,0.0
34918,WA,2021,5,25,432490.0,5767.0,0.0,0.0,8753980.0,7353683.0,4191876.0,3370529.0,0.0
34919,WA,2021,5,26,434154.0,5785.0,0.0,0.0,8757240.0,7395185.0,4211207.0,3394775.0,0.0
34920,WA,2021,5,27,435680.0,5798.0,0.0,0.0,8792040.0,7446412.0,4234619.0,3425147.0,0.0
34921,WA,2021,5,28,436741.0,5809.0,0.0,0.0,8817000.0,7452579.0,4239604.0,3427536.0,0.0
34922,WA,2021,5,29,437492.0,5809.0,0.0,0.0,8898290.0,7565664.0,4284321.0,3498117.0,0.0
34923,WA,2021,5,30,437492.0,5809.0,0.0,0.0,8898290.0,7615957.0,4303802.0,3531161.0,0.0
34924,WA,2021,5,31,437500.0,5809.0,0.0,0.0,8898290.0,7653428.0,4321624.0,3552692.0,0.0
34925,WA,2021,6,1,438918.0,5833.0,0.0,0.0,8898290.0,7654073.0,4322203.0,3553192.0,0.0
34926,WA,2021,6,2,439675.0,5845.0,0.0,0.0,8914670.0,7681161.0,4335492.0,3568451.0,0.0
34927,WA,2021,6,3,440538.0,5866.0,0.0,0.0,8930980.0,7718703.0,4350908.0,3592191.0,0.0
34928,WA,2021,6,4,441271.0,5881.0,0.0,0.0,8954220.0,7755360.0,4365478.0,3615975.0,0.0
34929,WA,2021,6,5,441926.0,5881.0,0.0,0.0,9052760.0,7756152.0,4366401.0,3616845.0,0.0
34930,WA,2021,6,6,442006.0,5881.0,0.0,0.0,9052760.0,7843092.0,4399444.0,3673904.0,0.0
34931,WA,2021,6,7,442762.0,5894.0,0.0,0.0,9052760.0,7894847.0,4416901.0,3710179.0,0.0
34932,WA,2021,6,8,443564.0,5821.0,0.0,0.0,9076940.0,7918905.0,4425789.0,3727121.0,0.0
34933,WA,2021,6,9,444159.0,5836.0,0.0,0.0,9087720.0,7920142.0,4426557.0,3728214.0,0.0
34934,WA,2021,6,10,444922.0,5846.0,0.0,0.0,9094520.0,7952264.0,4437000.0,3751046.0,0.0
34935,WA,2021,6,11,445488.0,5857.0,0.0,0.0,9142740.0,7986614.0,4448925.0,3774577.0,0.0
34936,WA,2021,6,12,446034.0,5857.0,0.0,0.0,9180320.0,8035253.0,4466202.0,3807767.0,0.0
34937,WA,2021,6,13,446091.0,5858.0,0.0,0.0,9180320.0,8071672.0,4480693.0,3831107.0,0.0
34938,WA,2021,6,14,446778.0,5825.0,0.0,0.0,9180320.0,8116662.0,4497157.0,3861423.0,0.0
34939,WA,2021,6,15,447266.0,5842.0,0.0,0.0,9195030.0,8155835.0,4510832.0,3889031.0,0.0
34940,WA,2021,6,16,447781.0,5850.0,0.0,0.0,9212310.0,8156166.0,4511392.0,3889658.0,0.0
34941,WA,2021,6,17,448263.0,5852.0,0.0,0.0,9236885.0,8241593.0,4537915.0,3951039.0,0.0
34942,WA,2021,6,18,448716.0,5863.0,0.0,0.0,9265975.0,8273921.0,4548905.0,3973659.0,0.0
34943,WA,2021,6,19,449108.0,5867.0,0.0,0.0,9293435.0,8307334.0,4561789.0,3995698.0,0.0
34944,WA,2021,6,20,449170.0,5867.0,0.0,0.0,9293435.0,8334774.0,4572317.0,4013928.0,0.0
34945,WA,2021,6,21,449829.0,5881.0,0.0,0.0,9293435.0,8359815.0,4581708.0,4030435.0,0.0
34946,WA,2021,6,22,450253.0,5887.0,0.0,0.0,9315915.0,8360146.0,4582086.0,4030746.0,0.0
34947,WA,2021,6,23,450995.0,5930.0,0.0,0.0,9324785.0,8385041.0,4593109.0,4045845.0,0.0
34948,WA,2021,6,24,451560.0,5939.0,0.0,0.0,9332975.0,8408738.0,4603331.0,4060008.0,0.0
34949,WA,2021,6,25,451980.0,5949.0,0.0,0.0,9358465.0,8431761.0,4613202.0,4074488.0,0.0
34950,WA,2021,6,26,452327.0,5948.0,0.0,0.0,9368315.0,8457955.0,4623881.0,4091038.0,0.0
34951,WA,2021,6,27,452390.0,5948.0,0.0,0.0,9368315.0,8485710.0,4633809.0,4109609.0,0.0
34952,WA,2021,6,28,452960.0,5956.0,0.0,0.0,9368315.0,8524360.0,4645704.0,4134958.0,0.0
34953,WA,2021,6,29,453307.0,5963.0,0.0,0.0,9377815.0,8543021.0,4654544.0,4141884.0,0.0
34954,WA,2021,6,30,453630.0,5984.0,0.0,0.0,9381235.0,8563778.0,4663854.0,4150522.0,0.0
34955,WA,2021,7,1,454087.0,5992.0,0.0,0.0,9398075.0,8589053.0,4674964.0,4163605.0,0.0
34956,WA,2021,7,2,454484.0,5994.0,0.0,0.0,9406775.0,8607806.0,4683232.0,4175056.0,0.0
34957,WA,2021,7,3,454484.0,5994.0,0.0,0.0,9413055.0,8627038.0,4692052.0,4185939.0,0.0
34958,WA,2021,7,4,454484.0,5994.0,0.0,0.0,9413055.0,8656011.0,4704129.0,4199079.0,0.0
34959,WA,2021,7,5,454484.0,5994.0,0.0,0.0,9413055.0,8668740.0,4707543.0,4202908.0,0.0
34960,WA,2021,7,6,455630.0,6011.0,0.0,0.0,9413055.0,8676836.0,4708949.0,4206349.0,0.0
34961,WA,2021,7,7,456116.0,6027.0,0.0,0.0,9413055.0,8699720.0,4719091.0,4219964.0,0.0
34962,WA,2021,7,8,456643.0,6040.0,0.0,0.0,9486525.0,8717273.0,4727160.0,4230430.0,0.0
34963,WA,2021,7,9,457092.0,6050.0,0.0,0.0,9508985.0,8734202.0,4734801.0,4240729.0,0.0
34964,WA,2021,7,10,457092.0,6050.0,0.0,0.0,9520555.0,8749728.0,4741874.0,4250081.0,0.0
34965,WA,2021,7,11,457092.0,6050.0,0.0,0.0,9520555.0,8766470.0,4749434.0,4260496.0,0.0
34966,WA,2021,7,12,458724.0,6051.0,0.0,0.0,9520555.0,8779636.0,4755358.0,4268544.0,0.0
34967,WA,2021,7,13,459282.0,6070.0,0.0,0.0,9521955.0,8787696.0,4759336.0,4273427.0,0.0
34968,WA,2021,7,14,460015.0,6076.0,0.0,0.0,9531265.0,8797960.0,4764145.0,4279512.0,0.0
34969,WA,2021,7,15,460730.0,6086.0,0.0,0.0,9542725.0,8812249.0,4771190.0,4287564.0,0.0
34970,WA,2021,7,16,461401.0,6093.0,0.0,0.0,9562155.0,8826632.0,4777958.0,4296016.0,0.0
34971,WA,2021,7,17,461412.0,6093.0,0.0,0.0,9566735.0,8838273.0,4783590.0,4302519.0,0.0
34972,WA,2021,7,18,461412.0,6093.0,0.0,0.0,9566735.0,8850765.0,4789508.0,4309686.0,0.0
34973,WA,2021,7,19,463232.0,6096.0,0.0,0.0,9570785.0,8862625.0,4795112.0,4316512.0,0.0
34974,WA,2021,7,20,464014.0,6106.0,0.0,0.0,9580345.0,8863389.0,4794076.0,4320331.0,0.0
34975,WA,2021,7,21,464963.0,6112.0,0.0,0.0,9584495.0,8874648.0,4799938.0,4326006.0,0.0
34976,WA,2021,7,22,466437.0,6114.0,0.0,0.0,9612075.0,8888521.0,4807246.0,4333260.0,0.0
